,Tweet,Polarity,Location,Source,Followers,Friends,Active Since,Lat,Lng,Sentiment,Popularity
132,"RT @joncoopertweets: Meghan Markle And Prince Harry Plan U.S. Trip, With Visits To Obama Family

No plans to visit Donald and Melania Trump…",0.0,,,48,92,0,18.7931900024414,100.779800415039,O,Unpopular
133,RT @Thomas1774Paine: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,,Web,152,102,0,18.7931900024414,100.779800415039,O,Unpopular
134,"RT @dawn_spitfire: @RepTedDeutch No, they're all part of #Obama administration's corruption; that started this historical mess",-0.0875,"Houston, TX",iPhone,7270,7966,8,29.7605800628662,-95.3696823120117,N,Popular
135,"RT @Pink_About_it: Obama had 8 years for hope and change and all America got was men in womens bathrooms---

Obama's legacy is a golden uri…",0.3,,Android,154,120,5,18.7931900024414,100.779800415039,P,Unpopular
136,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,"New Jersey, USA",iPhone,9185,2235,8,40.1387786865234,-74.6769104003906,N,Popular
137,"RT @RealJamesWoods: The #Democrats “rant, they rave, and they stew, accepting that they cannot do what might save them and therefore they o…",0.0,Colorado,Web,1226,1198,7,38.9985427856445,-105.547813415527,O,Popular
138,RT @RyanAFournier: President Trump has made more progress in the past 19 months than Obama did over the past 96. REAL progress. It is easy…,0.05,"South Carolina, USA",iPhone,685,238,1,33.9038543701172,-80.8937683105469,P,Popular
139,"RT @PureSalvato: @realDonaldTrump So much winning? Our deficit just zoomed right on over the $1 trillion, let's type that out, 1,000,000,00…",0.3928571428571429,Maryville TN,Android,43,67,7,35.753791809082,-83.9733963012695,P,Unpopular
140,Who thinks it's time for #Isreal to appoint a special prosecutor to investigate #Obama's #collusion and meddling in… https://t.co/NX7zZCyOiT,0.35714285714285715,"Colorado, USA",Android,2705,3181,2,38.9985427856445,-105.547813415527,P,Popular
141,"RT @CHIZMAGA: Barack Obama’s final GDP Quarter was 0.8%...

In just 18 months, President Trump has us approaching a 5% GDP...

Good luck ru…",0.2333333333333333,"Georgia, USA",,62,91,6,32.6483306884766,-83.4445571899414,P,Unpopular
142,@BenjySarlin @chrislhayes they will be how they got caught the last time do it again but i know there will be more… https://t.co/2jo8ngTWKS,0.0,Massachusettes,Web,236,1986,9,42.1561851501465,-71.5661926269531,O,Unpopular
143,"RT @On_The_Hook: Remember when #AyatollahKhamenei tweeted this image, then our pathetic coward POTUS at the time, #Obama, turned around and…",-1.0,"Brooklyn, NY",Android,6039,6817,9,40.6924514770508,-73.9903564453125,N,Popular
144,"RT @DrChetPhD: @Da_Godfather907 When you say ""obama's penis holder"" are you meaning barack or michelle?",0.0,"Midwest, Indiana",iPhone,11980,11890,2,39.9198036193848,-86.2817993164062,O,Popular
145,"@sMaKDiddYbang @AntifaMaxine @TalibKweli @BourbonTherapy Yeah, laugh all you want.Obama lost more judges, legislati… https://t.co/90QpkhAoAb",0.4,,Android,245,629,0,18.7931900024414,100.779800415039,P,Unpopular
146,@OutnumberedFNC @MelissaAFrancis @dagenmcdowell @KatiePavlich @davidwebbshow Ask Maria Harff who won the Obama birt… https://t.co/VqZbdNJUfB,0.0,"Aurora, Colorado",Web,2542,2849,9,39.7093200683594,-104.814582824707,O,Popular
147,"RT @realDonaldTrump: ....and the DOJ, FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about…",0.0625,,iPhone,13,19,1,18.7931900024414,100.779800415039,P,Unpopular
148,"RT @KimDotcom: The Department of Justice, the FBI, NSA and CIA have been weaponized and used by Obama, Biden and Clinton in an effort to se…",0.0,"New Jersey, USA",iPhone,9185,2235,8,40.1387786865234,-74.6769104003906,O,Popular
149,"RT @Conservative_VW: We haven’t heard from ISIS in quite a while ....

My guess is that they lost their funding when Obama left office ...…",0.0,,,1203,302,3,18.7931900024414,100.779800415039,O,Popular
150,RT @grizzlemeister: I stand w/Rand on this issue. Who the hell knows what these Obama appointed flunkies are doing w/classified information…,0.0,Upstate New York,Android,1111,1605,6,40.7145500183105,-74.0071411132812,O,Popular
151,"RT @ChuckCallesto: Notorious Hacker Says He Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP

 https://t.co/yeXuBu6wSy",0.0,United States,Android,139,293,3,39.4959144592285,-98.9899826049805,O,Unpopular
152,@philbert996 @politico You can't make the claim he wasn't under any obligation to delivery Iran's cash back to them… https://t.co/5SpzUSK97u,0.0,,Web,128,324,5,18.7931900024414,100.779800415039,O,Unpopular
153,"@diana_epstein We couldn't handle Obama throwing the police under the bus, secretly flying our enemy into our count… https://t.co/3bRzeQ1yZM",-0.4,,Android,1344,1988,5,18.7931900024414,100.779800415039,N,Popular
154,"RT @Trey_VonDinkis: #LeftistSedition #ObamaGate #FISAMemo #ClintonCrimes
.
.
📜DEEP STATE WATCH - RUSSIAN BUTINA was WORKING for OBAMA:

Rec…",0.0,"North Carolina, USA",Web,3366,3362,2,35.5393524169922,-79.1853790283203,O,Popular
155,RT @TOUGH_TEXAN: @RealJack Classic portrait in leadership. Trump has it and Obama’s doesn’t. https://t.co/hn6EAJTf0E,0.16666666666666666,"San Antonio, TX",Android,30,44,1,29.4245796203613,-98.4946136474609,P,Unpopular
156,RT @nowthisnews: Michelle Obama (and her closest celebrity friends) are getting out the vote for the 2018 midterms https://t.co/tNKBAVF2W6,0.0,"Clarksville, TN",iPhone,13,95,0,36.5312118530273,-87.3599166870117,O,Unpopular
157,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,,iPhone,306,637,0,18.7931900024414,100.779800415039,N,Popular
158,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,"Montgomery, AL",iPhone,1281,727,9,32.3801498413086,-86.3000793457031,O,Popular
159,"RT @gabrielsherman: Wow, that Fox is making a big deal of Obama era intel officials having TV contributor deals is rich. Ailes basically pu…",0.15833333333333333,Earth,Web,3260,5002,3,,,P,Popular
160,RT @NBCNews: NEW: Press Sec. Sanders says Pres. Trump “looking to take away” security clearances of high-profile Obama era officials and Tr…,0.01818181818181817,"Washington, DC",Web,2492,2161,10,38.8903694152832,-77.0319595336914,P,Popular
161,"RT @krassenstein: President Obama revealed what he told Trump about ObamaCare:  

""Just change the name and claim that you made these wonde…",0.0,"Portland, Oregon",Web,39,187,5,45.511791229248,-122.675628662109,O,Unpopular
162,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,"Key West, FL",iPhone,863,1858,6,24.554500579834,-81.8002319335938,P,Popular
163,"RT @RealJamesWoods: The #Democrats “rant, they rave, and they stew, accepting that they cannot do what might save them and therefore they o…",0.0,United States,Android,749,669,1,39.4959144592285,-98.9899826049805,O,Popular
164,"RT @GartrellLinda: Limbaugh Digs Up Obama Dirt &amp; Uses It To Destroy #FakeNewsMedia Russia Narrative.
Under oath, ask obama to explain :  WH…",-0.2,,iPhone,148,594,1,18.7931900024414,100.779800415039,N,Unpopular
165,@cimarron_kid @TIME The same press that dropped to their knees for obama? Seriously?,-0.16666666666666666,,Android,208,201,0,18.7931900024414,100.779800415039,N,Unpopular
166,"RT @ChatByCC: Obama and his minions will go down in history as the most criminally corrupt &amp; scandalous administration EVER!

Thank you Pre…",-0.09351851851851853,California,,114,624,8,37.2551002502441,-119.617523193359,N,Unpopular
167,"RT @SarahPalinUSA: Obama's Former Director of National Intelligence Comes Clean, Says It Was Obama Who Set Entire Mueller Witch Hunt Into M…",0.12222222222222225,Tennessee Valley,,1739,1962,7,37.8611106872559,-122.534172058105,P,Popular
168,"RT @JDiviv: As mentioned by the Hwood Anon: 
Netflix Names Former 🐍Obama Adviser and U.N. Ambassador Susan Rice to Board
https://t.co/UflYd…",0.0,"North Carolina, USA",,887,1293,2,35.5393524169922,-79.1853790283203,O,Popular
169,"RT @bbusa617: Obama's Former Director of National Intelligence Says Obama Behind Entire Russia Witch Hunt https://t.co/WE70w5RMj3

WOW, THE…",-0.07500000000000001,,Android,8005,5598,1,18.7931900024414,100.779800415039,N,Popular
170,RT @Thomas1774Paine: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,,Web,4,77,0,18.7931900024414,100.779800415039,O,Unpopular
171,"RT @mschlapp: If you worked for Obama and you used confidential info to help ""stop"" Trump how can you argue you deserve to keep your sec cl…",-0.1,,iPhone,354,305,2,18.7931900024414,100.779800415039,N,Popular
172,"RT @EvonS777: BOOM! Pres. Trump Looking at Revoking Security Clearances of Deep State Operatives 

It should have been done two years ago.…",0.0,"Ohio, USA",Android,1390,27,1,40.4130516052246,-82.7112197875977,O,Popular
173,RT @RL9631: President Trump is a problem solver first and foremost &amp; the Middle East is a biggest problem thanks to Obama’s (intentional?)…,0.15,USA,Android,15936,17456,1,39.4959144592285,-98.9899826049805,P,Popular
174,"RT @Da_Godfather907: Eric Holder says he is considering running for president &amp; will make his decision in early 2019.

Go ahead, Eric ‘Obam…",0.1,"Midwest, Indiana",iPhone,11980,11890,2,39.9198036193848,-86.2817993164062,P,Popular
175,"RT @FoxNews: .@RepPeteKing: ""I think the general rule should be that unless you’re going to be an adviser to the president...I don’t see wh…",0.05000000000000002,"Virginia, USA",Android,351,337,1,37.5127868652344,-78.6980972290039,P,Popular
176,RT @grizzlemeister: I stand w/Rand on this issue. Who the hell knows what these Obama appointed flunkies are doing w/classified information…,0.0,"New Hampshire, USA",Web,4385,4567,2,43.6855278015137,-71.5775985717773,O,Popular
177,@daily_trust @DeleMomodu @OfficialPDPNig @MBuhari @Biodunpen @GEJonathan Everything is becoming interesting politic… https://t.co/xtnOudhsoh,0.475,Lagos,iPhone,3,31,6,6.45471000671387,3.38876008987427,P,Unpopular
178,"RT @krassenstein: Here's a list all the People Trump attacked this morning in his Twitter lie-storm:

Hillary
DNC
FISA
Mueller
FBI
Justice…",0.0,,Android,222,649,1,18.7931900024414,100.779800415039,O,Unpopular
179,https://t.co/HyJmyiCofa,0.0,"Texas, USA",Android,381,568,5,,-99.3330307006836,O,Popular
180,@DrDenaGrayson @realDonaldTrump @NATO @GOP Obama trashed many of our allies and was friendly with dictators like ca… https://t.co/yhmwLiLVxN,0.4375,America's The GREATEST! Buy American! Hire American!,Web,17,62,6,39.4959144592285,-98.9899826049805,P,Unpopular
181,@JohnBrennan It's ok for Mueller &amp; Hillary to sell Uranium to Putin &amp; ok for Obama to say Putin isn't a threat &amp; te… https://t.co/RVnhU8KOX0,0.5,,Web,6,8,7,18.7931900024414,100.779800415039,P,Unpopular
182,"RT @krassenstein: President Obama revealed what he told Trump about ObamaCare:  

""Just change the name and claim that you made these wonde…",0.0,"Dallas, TX",Android,24,400,1,32.778148651123,-96.7954025268555,O,Unpopular
183,RT @RealJack: Notorious Hacker Says He Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP https://t.co/gebFdTswPc,0.0,,iPhone,458,917,5,18.7931900024414,100.779800415039,O,Popular
184,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,Global,Web,3648,3262,9,,30.7521800994873,N,Popular
185,RT @FoxNews: .@GovMikeHuckabee: “John Brennan didn’t just say: ‘I disagree with President Trump.’ He accused him of treason.” https://t.co/…,0.0,"#Trump2016 Orlando, Florida ",iPhone,6314,6680,2,28.5382308959961,-81.3773880004883,O,Popular
186,"RT @shujaxhaider: Very loaded attribution of motives. Bernie supporting Keith Ellison was opportunistic tokenism, not a real endorsement of…",0.11666666666666665,,Android,341,608,0,18.7931900024414,100.779800415039,P,Popular
187,"RT @mschlapp: If you worked for Obama and you used confidential info to help ""stop"" Trump how can you argue you deserve to keep your sec cl…",-0.1,,,275,505,2,18.7931900024414,100.779800415039,N,Unpopular
188,"RT @TSearcaigh: I know a woman who hates Obama based on ""gut feeling"" and has spoken highly of @realDonaldTrump every day since I met her,…",0.16,,Web,2935,5001,5,18.7931900024414,100.779800415039,P,Popular
189,"RT @dolce_levy: 🚨BOMBSHELL REPORT: Indicted Russian Agent Met With 💩Obama Officials‼️Why this Russian Agent meet with Obama’s Fed, 2 senior…",0.0,"Moscow on the Hudson (NYC), NY",iPhone,6602,7211,9,40.7145500183105,-74.0071411132812,O,Popular
190,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,"North Carolina, USA",Android,124,149,2,35.5393524169922,-79.1853790283203,O,Unpopular
191,"Trump Stood Up to Putin, Obama Appeased Him
 https://t.co/fycuMbW4Qv",0.0,,Web,3,24,8,18.7931900024414,100.779800415039,O,Unpopular
192,Obama Held ‘Russia Meetings’ in the White House and Invited John Kerry but Not NSA’s Honorable Admiral Rogers https://t.co/CpgO0EhXCi,0.0,"Park Hills, KY",Web,236,753,2,39.0678901672363,-84.5292587280273,O,Unpopular
193,RT @ruckin_: if Michelle Obama ever decides to run for President i’m voting for her. idc if her campgain slogan is “cotton candy sweet as g…,0.35,United States,iPhone,131,253,4,39.4959144592285,-98.9899826049805,P,Unpopular
194,RT @gatewaypundit: MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deportation Process Started Under Obama ht…,-0.0875,United States,iPhone,187,453,9,39.4959144592285,-98.9899826049805,N,Unpopular
195,RT @TomFitton: BRENNAN:Obama CIA Director John Brennan’s threatening and unhinged attacks on @RealDonaldTrump help explain Obama Admin's sp…,0.0,,iPhone,810,877,8,18.7931900024414,100.779800415039,O,Popular
196,"RT @thebradfordfile: Dear Nancy Pelosi:

Please spare America the lectures on partisanship in intelligence. Your party weaponized every fed…",0.0,Oklahoma,iPhone,1675,1867,10,35.5826988220215,-97.5086212158203,O,Popular
197,"RT @rockydellrd1: @RealJack Please, if what you say is true, put the information out there and let the citizens see the corruption of Obama…",0.35,United States,Android,1218,1851,1,39.4959144592285,-98.9899826049805,P,Popular
198,"RT @GartrellLinda: IN HIS FINAL YEAR IN OFFICE OBAMA Spent Stunning $36.2 MILLION On Lawsuits To Hide Federal Records From Public
This will…",0.1,USA 🇺🇸🇵🇷,iPhone,602,886,8,39.4959144592285,-98.9899826049805,P,Popular
199,"RT @dvorakoelling: What, no midnight rant from Herr Hair? No all-caps threats to wage war against Hawaii because it has politicized being a…",0.0,,Android,1474,5002,8,18.7931900024414,100.779800415039,O,Popular
200,RT @RealJamesWoods: So the Podesta immunity deal pretty much frames the Mueller job for what it is. Protecting the Clinton Foundation and a…,0.225,"Flagler Beach, FL",Android,3681,5001,2,29.481029510498,-81.1274566650391,P,Popular
201,"RT @SenSanders: No, Obama improved relations with Iran. Are YOU, President Trump, planning to start a war to get re-elected? https://t.co/M…",0.0,"Minnesota, USA",Android,219,219,2,46.3493576049805,-94.198371887207,O,Unpopular
